business_id,entity_id,confidence_score
72213,74750,100
72218,12491,100
72226,74011,100
72230,74011,100
72238,49962,100
72240,51242,100
72253,46559,100
72255,23796,100
72264,44542,93
72291,9407,100
76507,9407,100
72314,28090,100
72316,49011,100
72318,49011,100
72337,9006,92
76398,9006,92
72350,46607,100
72352,46607,100
72387,50060,100
78758,50060,100
72401,47615,92
72413,57037,100
72427,1568,100
76452,1568,100
72437,2877,100
72874,2877,100
72447,79272,100
82428,15346,100
78914,32017,100
72472,879,81
72482,72484,92
72488,32054,100
72495,58685,100
72504,66762,100
72505,84686,82
72507,84686,82
72509,54092,93
72511,93381,100
72611,34418,100
72648,74180,94
76647,74180,94
75817,93991,100
72737,56436,100
72742,48688,100
72754,86437,100
72758,3931,100
72762,79960,100
72771,59055,100
72804,26602,100
73753,26602,100
72828,53675,100
72852,12338,100
72855,31897,100
72882,82,100
74311,82,100
72886,40840,100
76788,40840,100
72905,59445,91
72913,82934,100
72930,92499,100
72957,22728,87
72958,22728,87
72959,92004,82
72968,30789,100
76867,30789,100
72987,44826,82
75655,44826,82
72990,16169,100
73033,40993,85
76936,40993,88
73082,86339,100
73090,87382,100
73091,46257,94
76987,46257,100
73110,4499,100
73119,72126,100
73148,24235,100
73635,24235,100
73170,9767,100
76903,9767,100
77303,28760,100
73180,8754,100
73184,55018,90
73189,55018,90
73197,89852,85
80965,6565,85
81123,6565,85
73232,22765,100
73233,22765,100
73244,43217,100
81687,43217,100
73260,65003,100
73263,82843,100
77370,82843,100
73274,15391,86
73279,44565,92
73284,61170,96
73301,81392,100
73311,7409,100
73312,7409,100
73313,2082,100
73315,26818,87
77417,26818,87
73329,63295,100
73343,62761,100
73358,92736,100
73371,38221,81
73382,66341,100
74738,66341,100
73385,14050,86
73391,8871,100
76456,8871,100
73428,24813,100
73446,26689,100
73481,90728,100
73484,90728,100
73507,26629,94
73551,27725,100
73553,27725,100
73565,71829,100
73581,6690,100
73584,62320,100
73599,88306,100
73617,88306,100
73618,83298,100
77724,83298,100
73652,74419,100
73671,54040,100
73682,56203,100
82996,13490,100
83289,13490,100
73765,49589,81
74846,49589,81
73795,20666,100
76175,74606,100
73818,12624,100
73821,73540,86
73825,73540,86
73824,25483,100
73902,25483,100
73841,36915,100
78937,36915,100
73862,88056,90
73863,32573,100
73864,32573,100
73870,43586,93
74292,43586,100
73890,78893,91
79788,78893,91
73904,45075,85
73967,63384,100
73969,15188,100
73992,15188,100
73980,555,100
73984,75651,94
73997,42444,100
74032,88950,100
74042,70779,100
79537,70779,100
74055,36724,100
74482,36724,100
74076,91786,86
74098,57244,100
74108,69551,100
74146,54875,100
74147,54875,100
74156,47545,100
74212,10008,100
74213,10008,100
74244,57074,100
74247,26247,100
74250,26247,100
74260,39418,100
74280,47341,100
74315,1950,100
74323,16376,92
74337,71139,100
78436,71139,100
74355,39115,100
74394,66194,82
77679,66194,82
74405,46383,100
75962,46383,100
74418,94099,91
74426,94099,91
74421,75385,90
74431,19228,100
74986,19228,100
74458,26216,100
74679,25007,100
74517,19058,100
82142,19058,83
74519,10920,96
74557,11519,100
75299,11519,100
74571,31659,100
74578,27032,100
79709,27032,100
74586,94168,100
74596,87042,89
84720,40492,100
74598,9074,100
74617,23144,88
84727,46175,100
84731,46175,100
74619,1170,100
74641,2846,100
74644,2846,100
74645,76521,87
74693,19632,100
74708,73935,82
77702,73935,82
74730,61925,100
74740,86132,100
74743,85097,100
75660,85097,100
74750,45439,100
76884,45439,100
74757,15345,88
74768,30298,100
78760,30298,100
74774,28519,82
74796,84799,100
74857,70411,100
74860,64227,81
77596,64227,81
74863,75841,100
75309,75841,100
74906,179,100
79577,179,100
74907,831,100
78511,831,100
74922,62315,82
74948,30565,100
74970,79355,91
74973,56791,100
74998,45961,100
75029,82107,88
75035,20245,100
75040,35553,97
75052,30715,100
75070,62301,94
78912,62301,100
75076,92129,100
76921,92129,84
75088,40078,100
75092,40078,100
75128,45281,100
75141,45281,100
75138,41092,100
75171,85920,100
75184,21842,92
80199,17920,95
75205,36803,83
75207,36803,83
75221,69343,100
75240,81309,82
75259,46968,100
75260,46968,100
75273,20341,100
75278,11241,95
77999,11241,100
75283,21183,100
75293,27447,85
75298,75418,100
75308,20344,100
75322,87340,100
79205,87340,100
75355,24652,100
76653,24652,100
75369,30083,100
77875,30083,100
75391,60565,100
75395,60565,100
75435,51047,100
76030,51047,100
75457,58336,100
82855,58336,100
75460,72566,100
75476,2011,100
75484,42262,100
75485,14999,81
75498,48401,86
75504,74523,100
75518,7900,83
75529,67301,100
75543,46496,100
75554,6315,100
75572,78834,100
75578,89580,100
78564,89580,100
75584,92279,93
75645,48983,100
75650,33747,82
75652,33747,100
75679,11094,100
75701,48986,92
85584,10131,100
75729,75964,100
75775,2750,90
75786,89887,97
84234,89887,100
75789,91579,85
76626,91579,85
75811,54520,100
83512,52444,88
75813,76871,97
75825,76871,97
75844,29546,100
75861,10001,84
75896,23461,83
75907,23461,83
75897,44062,88
75900,4815,100
75904,29624,100
75912,28999,93
75921,58412,100
75953,47609,92
79615,47609,92
75960,90231,100
75963,90231,100
79638,64274,100
75998,65164,90
76000,74191,100
76043,90351,100
76067,63776,96
76069,13355,92
76073,68014,100
76083,74165,100
76795,74165,100
76095,4217,100
76111,53394,96
85953,53394,96
76119,57746,100
76130,71245,100
76212,85686,100
78490,85686,100
76260,82164,100
78625,82164,100
76306,54382,91
76309,9100,100
76318,52220,92
76326,56886,100
76882,56886,100
76357,87986,100
76359,53375,100
78099,53375,100
76365,70969,96
76912,70969,96
76380,31241,100
76390,30468,100
76394,73494,91
76395,73494,91
76411,59042,82
76422,74204,100
76425,74204,100
76429,41871,95
76431,28145,86
76443,30688,100
76449,33372,100
76453,90483,100
76464,30110,100
77604,30110,100
76473,81756,100
76486,82803,100
76491,16914,81
76492,16914,81
76501,27425,82
76508,17211,88
80024,17211,100
76519,7121,85
76522,7121,85
76525,5841,100
76526,11870,100
76564,38702,100
76566,52668,100
76572,52668,100
76575,81494,100
76589,37560,100
76602,21028,100
76604,9037,92
76606,26301,92
76627,37301,84
76648,16979,100
76667,16979,100
76657,74111,100
78044,74111,100
76660,31706,100
76681,4710,93
76692,26109,100
80362,26109,100
76700,75719,100
76745,45010,100
76756,86239,100
76771,18838,92
80052,18838,92
76775,41303,100
76799,63206,100
85141,63206,100
76812,69885,100
77829,69885,100
76829,79499,95
76832,53105,95
79030,53105,100
76873,26203,100
76886,30839,81
76887,30839,81
76918,56141,92
79586,56141,92
76942,18185,100
76948,46260,100
77943,46260,100
76954,26672,90
76981,82515,100
76985,13131,100
77077,77428,96
84855,77428,96
77096,43026,100
77109,43026,100
77113,23274,91
77139,19140,95
77153,59398,81
77156,68822,82
77162,68822,82
77182,51525,82
77239,70992,100
77294,57879,100
85486,11692,100
77335,55881,89
77363,13241,100
77373,27347,100
78028,91927,94
77385,85738,81
77386,85738,81
77411,55494,93
77415,77607,100
77443,5235,100
77449,67105,100
77454,73700,94
77461,55923,100
78302,55923,100
77464,1882,100
84607,49093,100
77467,46501,83
82747,46501,83
77472,91387,100
77488,11434,100
77491,85798,100
82946,26655,91
83612,26655,91
77513,91623,100
77546,36011,100
78505,24103,100
86013,65973,93
77580,52141,100
80714,52141,100
77585,76103,100
77587,31308,96
77614,2717,100
78365,2717,100
77632,16030,89
80305,16030,89
77641,3106,100
77655,18020,100
77664,7063,100
81610,7063,100
77670,9558,100
77686,21419,90
81950,21419,100
77711,7248,100
77733,7248,100
77776,21843,100
83478,84464,100
77785,13249,100
77789,18287,100
80782,18287,100
77796,75930,100
78323,75930,100
77807,56066,100
82420,56066,100
77826,73602,100
78462,73602,100
77828,81531,100
77845,86033,100
77846,5051,100
77926,45595,100
77933,75859,86
77950,26723,100
77989,56480,100
84535,56480,100
78010,6672,86
78754,6672,86
78038,57619,93
78043,67274,90
78063,50904,81
78065,94035,100
78088,30621,100
78093,6570,100
80239,6570,100
78097,43324,100
78109,40790,89
78126,48757,100
78142,57177,89
80831,57177,89
78174,31049,100
78183,64231,100
78185,64231,100
78188,29268,100
78194,78657,100
78211,44431,94
78220,63061,100
78240,54044,100
79944,54044,100
78252,25967,82
81116,25967,82
85847,89809,94
78258,3522,100
78269,27403,85
78273,53510,87
78308,24374,100
78336,2673,100
78338,24567,100
78340,16708,100
78368,84013,100
78383,82710,87
78439,82710,87
78404,46730,100
78684,46730,100
78433,14640,100
78440,14640,100
78454,42425,100
78455,42425,100
78495,21157,100
78518,21155,100
78524,39815,100
78548,24769,100
78549,90385,100
78550,90385,100
78558,64120,96
78560,81155,100
78582,40497,100
78589,1929,100
79016,1929,100
78592,41836,83
79283,41836,83
78598,7976,100
79441,7976,100
78624,29396,82
78637,91361,100
78838,91361,100
78638,5515,100
78655,4064,100
78669,31161,96
78672,17799,100
78678,17799,92
78707,6906,100
78708,6906,100
78763,53282,89
78771,61989,100
78817,51102,96
78853,29144,100
81559,29144,100
78856,33682,100
78871,62791,100
80777,62791,100
78880,884,100
78890,4967,100
78895,64024,100
78901,62309,100
78902,71905,96
80988,71905,100
78916,64692,100
78936,52058,85
78942,17480,100
80929,17480,100
78947,58073,100
78950,52575,100
79377,52575,100
78964,2113,100
79010,47194,100
79036,89512,100
79060,26323,100
79069,19197,100
83263,19197,100
79112,70022,100
82748,70022,100
79117,52094,94
79152,26381,100
79166,25034,100
79176,23632,100
85130,23632,100
79191,69465,93
79883,69465,93
79193,80021,100
79222,14680,100
81861,14680,100
79230,25707,96
81097,2871,100
79250,44494,100
79369,37489,100
79608,44494,100
81960,37489,100
79251,5602,100
79259,56457,100
79269,77311,100
79270,77311,100
79314,8147,100
79316,3560,100
79317,3560,100
79325,22294,100
79364,21267,88
79384,81434,90
79387,81434,100
79385,26075,100
82002,26075,100
79413,90327,88
79427,715,100
83855,35286,100
85721,35286,100
79492,394,100
81953,394,100
79518,72363,93
79540,72363,93
79520,8054,100
79528,94136,100
79529,94136,100
79536,48664,100
79556,67011,83
79557,29931,88
79588,93950,100
79722,93950,88
79590,44669,100
83569,44669,100
79618,42336,83
82169,42336,83
79623,85238,94
79639,54703,88
79648,54703,88
79644,78735,100
79658,87652,100
79669,6283,93
79699,50413,100
79707,93672,89
79717,93672,89
79708,54560,100
79710,81256,100
79733,16072,100
79745,80873,100
79875,80873,100
82110,74120,92
83111,74120,92
81987,5305,100
79775,27095,100
81452,27095,100
79786,54292,100
79847,6272,95
83382,10826,100
79885,93464,100
79925,2897,100
81451,2897,100
79938,12263,100
79956,35599,100
79978,62784,100
80018,73649,100
80402,73649,100
80023,73376,100
80051,88636,91
82508,88636,91
80098,32120,95
82529,32120,95
80112,52769,97
80203,68441,100
80205,47954,88
80515,47954,88
80247,22601,100
80260,27152,100
80269,27152,100
80261,15578,100
80270,33797,100
81199,33797,100
80277,71640,100
80278,71640,100
80281,85849,100
82189,85849,100
80330,32328,90
80340,28263,85
80382,48122,100
83123,48122,100
80386,35135,94
80408,17891,100
80410,4921,94
80415,74503,100
80426,34018,84
80431,67216,100
80459,34499,100
80460,62516,90
80471,59936,90
80565,59936,90
80476,48949,100
80491,55348,90
80504,57690,100
80527,57353,100
80530,4201,100
80535,74299,100
80540,87384,94
80550,6029,100
84738,6029,100
80597,26525,100
80882,26525,100
80625,78463,100
80647,86396,96
80658,23090,100
82802,23090,94
80673,86606,100
80676,32241,87
80684,43640,87
80720,74654,95
80725,61069,100
81393,61069,100
80786,33033,100
80827,18614,94
83025,18614,94
80830,12044,92
80832,75688,97
81867,75688,100
84407,91543,100
80843,9571,100
80847,9571,93
80850,75232,100
80854,75232,83
80859,35377,100
83943,35377,100
80881,50741,100
80907,65236,100
80917,65236,100
80925,16015,90
80934,76739,83
81888,76739,83
80943,11606,100
80981,26497,100
81016,35696,100
81034,1391,100
81029,9618,100
81046,22332,92
81053,22332,92
81068,38501,100
81072,68257,100
81078,13994,100
81927,13994,100
81080,42175,90
81114,92850,97
81164,39634,100
81165,88164,86
81169,9886,100
81188,9886,100
81179,57740,100
81247,87439,93
81248,87439,100
81258,19894,95
81261,94011,90
81268,93434,100
84395,93434,100
81284,76529,95
82587,86869,88
81298,15514,100
84145,15514,100
81306,14516,100
81322,76377,95
81323,76377,95
81337,53261,100
81347,87957,93
81355,28669,100
82963,28669,100
81359,52518,90
81363,20633,100
81375,882,88
81376,46385,96
81408,38137,91
81441,90656,100
81463,30478,100
81484,21502,85
83576,21502,95
81489,91341,100
81494,58174,82
81709,58174,82
81503,79436,86
81524,89442,100
81529,59607,100
81584,28968,100
82182,28968,100
81603,15540,100
81611,90498,100
83668,90498,100
81620,78539,100
83662,78539,100
81627,45529,100
81628,45529,100
81631,7374,96
81645,78814,85
81646,78814,85
81648,75490,100
81665,7730,100
81699,59472,97
81706,20464,83
81744,23247,100
85265,23247,100
81750,67529,100
81760,32081,100
81761,32081,100
81769,68234,85
81774,86042,100
81799,72345,83
81816,22906,100
81831,78988,100
83774,78988,100
81837,72706,100
81864,47329,84
81865,47329,84
81895,68325,100
81902,61754,83
81981,63338,93
85858,63338,93
81985,63886,100
82035,50517,87
82042,86771,100
82046,28060,100
83965,28060,100
82048,86539,100
82054,67308,97
82090,47282,100
83585,47282,85
82107,7237,91
82108,7237,91
82127,72655,100
82150,84499,100
82152,18588,100
82157,60077,100
82160,60077,100
82175,84174,100
82181,23483,100
85436,23483,100
82188,72594,100
84745,72594,100
82201,62375,94
82211,17707,100
82532,17707,100
82226,73708,100
82232,45862,84
83632,45862,85
82237,79169,100
83989,79169,100
82242,14413,100
84110,14413,100
82251,12513,100
82254,3876,86
82264,15228,100
82279,54253,100
82284,54253,100
82280,29349,88
82287,23773,100
82300,73225,82
82339,37429,100
82346,31255,85
82349,88239,100
82358,16430,100
82378,14604,93
82391,88435,100
82637,88435,100
82405,85717,93
82418,15286,92
83787,15286,92
82424,58662,100
84093,58662,100
82435,52222,100
82436,85931,81
82446,85931,81
82438,6782,95
84300,29052,95
82463,59241,94
82503,59241,94
82475,93017,100
82481,10831,100
82538,51432,100
82546,4974,100
82560,4974,100
82548,78371,96
82550,27652,100
82554,27652,94
82574,71849,100
82582,48599,100
82610,48599,100
82593,91664,100
82609,35706,87
82611,35706,100
82625,80806,100
82627,80806,100
82633,65094,93
82660,57788,100
82679,48651,100
82682,11443,100
82804,11443,100
82684,32453,100
82691,28344,100
82703,71567,100
82718,42090,100
82729,89501,100
85255,89501,100
82772,76064,100
82781,75996,100
82784,8324,96
82788,37252,100
82796,69430,100
82798,18826,100
82812,58058,100
82832,58058,100
82813,33505,100
82829,33505,100
82835,10632,100
82865,10938,100
82866,10938,100
82876,61551,100
82880,42659,100
82889,41423,93
82891,41423,93
82903,47729,100
82915,19421,100
82916,1558,94
82919,93296,100
84495,93296,100
82925,53419,100
82933,27860,95
82961,88542,97
85547,41015,100
83013,22107,100
84372,22107,94
83023,72010,100
83029,71301,100
83049,55916,100
83064,81590,100
83066,40276,84
83077,51774,100
83087,70748,100
83102,64371,100
83121,64371,100
83106,5047,100
83130,67,100
83152,38740,100
83175,38740,100
83195,18468,93
83205,34603,100
83238,18255,83
83241,87699,100
83248,51034,92
83258,11055,100
83278,39148,100
83288,76244,93
83322,76244,93
83294,83997,100
83310,10790,100
83319,26038,88
83325,76160,90
83346,20350,91
84630,20350,91
83373,49738,100
83375,26713,100
83376,26713,100
83385,84350,95
83396,65700,100
84484,65700,100
83438,40723,100
83448,90918,100
83490,28171,94
83496,23554,100
84969,23554,100
83501,90606,89
83507,63347,100
83534,10275,85
83550,41509,96
83573,87623,100
83607,24659,100
83626,29583,100
85077,29583,100
83630,25040,100
83631,4393,86
83641,944,97
84614,944,97
83644,36794,100
83674,19122,100
83697,43871,97
85114,43871,100
83711,5065,96
84989,5065,96
83726,27042,100
83736,34237,100
83840,34237,100
83759,45394,100
83764,77005,100
83775,77005,100
83811,45746,82
86322,45746,82
83829,21370,100
83865,40757,100
85252,40757,100
83866,36552,100
83885,84038,100
83887,7383,89
86809,7383,89
83938,26245,92
85287,26245,91
83967,64454,89
83969,52493,88
83971,52493,88
83985,93022,100
84039,49277,100
84045,25433,93
84063,66316,100
84095,52628,100
85422,52628,100
84122,48833,89
84127,44678,100
84128,44678,100
84147,5769,100
84152,16266,100
84196,27790,100
84224,20221,93
84228,56013,100
84249,41726,100
84280,76713,100
84298,78496,85
84315,17519,86
84317,84479,100
84329,49995,86
84347,45404,100
84364,39376,100
84370,35140,89
84393,16752,96
84402,27296,100
84432,43556,100
86025,43556,100
84445,46482,93
84450,46482,93
84451,4037,100
84463,53352,100
84480,7772,100
84487,6828,100
84491,6554,100
85642,6554,100
84510,15254,81
84553,31868,100
84637,86338,96
86375,86338,96
84646,68376,88
84824,68376,87
84664,68607,88
84681,35389,100
84726,73199,100
84734,24054,100
84750,69168,100
84751,82987,94
84763,72831,100
85595,72831,100
84766,70074,100
84772,2,100
84773,2,100
84789,49710,100
84803,82549,94
84807,77764,100
86102,77764,100
84809,87239,100
84823,46788,95
84827,56634,100
84869,20515,100
84877,2412,100
84892,85312,86
84921,7623,100
84938,29208,100
84972,63870,100
86732,63870,100
84979,15749,100
85955,15749,100
85006,37557,100
85009,31271,88
85013,75066,100
85034,60225,100
85058,88751,87
85074,88751,87
85100,22063,100
85392,22063,100
85148,81879,100
85159,74398,100
85161,52093,100
85182,19399,100
85302,19399,100
85189,7336,100
85190,7336,100
85209,58281,100
85213,58441,83
85221,84797,100
85744,84797,100
85226,78819,89
85230,21203,100
85247,7935,96
85256,13041,100
85264,94539,100
85282,45671,100
85315,22159,100
85379,88843,100
85426,32304,100
85427,67517,94
86735,67517,100
85437,44200,89
85462,46893,100
86225,46893,100
85495,22976,100
85512,67893,100
85621,67893,100
85516,53634,82
85538,13251,100
85556,64221,100
85560,36216,100
86300,36216,100
85568,79276,100
85577,84214,100
85582,67462,100
85588,67462,100
85600,22700,90
85613,81598,100
85627,18774,100
85634,29869,100
85660,70945,100
85662,507,100
85675,18868,100
85719,41623,100
85724,68168,100
85754,85317,100
85757,3688,100
85769,5614,96
85804,73658,100
85834,94034,88
85837,81939,100
85872,68709,83
85874,55306,100
85884,76405,100
85885,42791,96
85893,63437,100
85896,44281,100
86092,44281,100
85909,82374,100
85918,54024,100
85920,54024,100
85922,20643,100
85929,58044,100
85930,62220,100
85935,56558,100
85959,56558,100
85938,75489,100
85940,43469,97
85949,38770,100
85971,63867,83
85981,88267,100
85995,40586,85
86014,40907,94
86015,35408,86
86019,6907,100
86031,46369,100
86072,53881,83
86073,40679,100
86080,78962,100
86082,85210,100
86113,7043,83
86122,74639,92
86124,47466,100
86134,5729,95
86137,75724,94
86175,43259,100
86179,43259,100
86181,18332,100
86186,75067,97
86197,33990,81
86218,76496,100
86226,83110,92
86246,86031,100
86285,52260,100
86581,52260,100
86288,48381,100
86289,38606,100
86347,20284,100
86387,34070,96
86401,76631,100
86406,48930,100
86407,1289,100
86415,71410,88
86421,51249,100
86430,8205,100
86452,73230,100
86453,73230,100
86460,89159,96
86478,65797,100
86482,46770,100
86493,5836,100
86504,15302,100
86512,63564,100
86551,31548,100
86568,69155,100
86570,22447,100
86595,17197,90
86660,9197,96
86660,88980,100
86661,24114,92
86685,67252,100
86693,21988,100
86694,43232,100
86717,57628,95
86737,92520,100
86750,1527,100
86785,45317,89
86811,23838,100
7,15925,100
2302,15925,100
14,15883,100
2258,34735,81
321,22466,100
54,90005,100
161,90005,100
59,61469,100
80,74050,88
203,74050,88
97,83571,100
880,83571,100
102,72520,100
132,31300,100
164,81026,100
170,76825,100
175,83290,100
176,83290,100
177,94475,100
2479,94475,100
201,88447,100
214,14304,92
220,31299,100
249,16299,100
254,35423,100
263,16957,100
307,48689,92
319,93641,100
356,64907,100
362,82589,100
379,49076,100
380,45343,100
385,19980,100
391,36403,100
5597,36403,100
396,49216,100
405,4746,88
406,43076,100
418,14644,100
419,70080,95
3060,70080,95
425,63453,100
437,3416,100
439,68157,100
440,32206,100
442,48332,100
452,59561,100
475,15000,100
600,15000,100
479,39758,100
492,54822,100
494,4270,100
4810,4270,100
517,59476,100
561,57448,100
588,75725,100
611,69845,100
612,69845,100
636,33190,100
646,79843,100
872,79843,100
14383,52468,100
676,27044,100
691,9300,100
1410,18388,100
4482,55381,100
7005,55381,100
758,77168,87
4731,77168,87
769,61637,100
772,76556,100
780,64767,100
782,60603,100
2456,60603,100
783,88533,100
786,13557,100
1025,13557,100
787,83090,88
791,53145,100
3661,42995,86
839,39920,94
847,53159,92
2390,53159,92
853,38529,100
886,18435,100
890,9713,88
895,4616,100
913,89790,96
939,84590,100
985,48278,92
992,9952,100
1013,9384,100
1024,6446,86
1690,6446,86
1028,16776,100
1042,60150,100
1647,60150,100
1043,20323,100
1190,20323,100
1048,45013,100
2108,45013,100
1071,10627,100
2494,10627,100
1080,89251,100
1081,86878,100
3154,86878,100
1085,80828,100
1143,80828,100
1097,87445,100
1107,44852,100
1109,84991,89
1138,76856,100
1150,63984,100
1162,73222,100
4412,73222,100
1176,39780,100
4219,39780,100
1177,83662,100
1199,40117,100
1209,70372,100
1210,70372,100
1212,92819,96
1226,31544,100
1228,27682,100
3853,27682,100
1238,82225,100
4552,82225,100
1248,25198,100
1250,31668,100
2679,31668,100
1266,40886,100
1281,61224,86
1292,87308,90
1298,15837,100
1361,16743,100
1364,69903,100
1372,19929,100
1484,19929,100
3935,39246,83
9664,39246,83
1403,40959,100
1412,62832,90
1418,28336,82
1423,51023,100
1431,83798,100
2536,83798,100
1446,76536,100
2412,76536,100
6315,76536,100
1453,26717,100
1454,26717,100
1461,81811,100
3930,81811,100
1486,50783,95
1514,10142,100
1523,10142,100
1544,43823,93
1651,5892,100
2149,5892,100
1664,23266,100
1668,29471,100
1677,32634,100
1685,51060,100
1993,51060,100
1693,76737,100
14521,23872,82
1740,29290,93
1758,38253,100
1760,38253,100
1765,92986,100
1767,8532,82
2315,8532,82
1769,34658,100
2322,34658,100
1779,2583,100
1790,83275,96
1800,33480,85
1815,53383,100
3529,53383,100
1816,79051,100
1823,14347,88
4521,14347,88
1844,34194,100
1845,35094,100
1862,3885,100
1877,71755,100
1968,38305,84
1909,65610,82
3793,65610,82
1948,49672,100
1949,8771,100
1970,22708,86
2073,22708,86
1983,4287,100
1994,350,100
1998,30045,87
1999,84626,100
7829,84626,100
2004,5671,100
5772,5671,100
2046,86841,100
2047,14501,100
4920,14501,100
2079,76178,85
2093,92107,82
2106,6096,100
2132,72312,100
6583,72312,100
2168,83705,100
3402,83705,100
2185,57550,100
2186,43387,100
2223,44492,100
2225,57018,94
2227,15745,93
2628,15745,93
2287,23300,100
2300,76671,82
2309,39660,92
2314,93197,100
2337,58894,100
2339,18381,93
2380,6676,100
2386,74387,100
2396,74572,100
2423,72950,100
2441,70744,92
5357,70744,92
2445,90997,100
2476,13519,100
2477,13519,100
21668,13519,100
2483,23256,96
2487,38558,100
3490,38558,100
2517,12347,100
2521,67947,100
4448,67947,100
2543,38640,100
5361,38640,100
2554,57807,93
2596,5253,100
2605,45978,100
2606,45978,100
2613,50117,94
2632,17069,100
2740,17069,100
2633,62796,100
2646,85682,100
2666,9979,100
2687,91435,100
2688,91435,100
2694,56391,100
2695,13152,100
2696,11226,100
2704,76877,100
2736,92048,89
2746,71802,100
2763,27333,100
2766,9116,100
2767,50132,100
5643,50132,100
2785,1951,87
2800,83839,100
2801,5942,100
2804,16645,87
2817,21036,88
2832,80627,100
2849,38120,95
2852,34255,97
2870,67773,100
2878,47451,100
2882,10009,100
2884,80047,100
3264,80047,100
2904,1254,100
2921,59659,100
2922,67324,92
4171,67324,92
12263,705,90
2994,59809,100
2998,72909,100
3849,72909,100
3004,85535,100
3011,34634,100
3017,68252,100
3037,66839,100
3038,66839,100
3065,44436,100
3072,83162,100
3073,83162,100
3087,71070,100
6577,71070,100
10054,45147,100
3089,65481,88
3114,73233,95
3125,20903,100
3395,20903,100
3135,69577,100
7458,80959,100
3146,55036,100
3163,74153,100
3166,83096,100
3167,60849,100
3220,60233,100
3239,70109,100
3251,8378,100
3262,39673,100
3266,60835,100
3304,67174,100
3306,20947,100
3335,19599,88
6316,19599,88
3341,85537,100
3360,15416,100
3363,82053,100
3366,61180,85
7218,61180,85
3434,18495,100
3454,9706,100
3460,92149,100
3471,41221,100
4742,41221,100
3474,69411,100
3477,31872,100
3479,31872,100
3506,85119,92
3510,51470,95
3512,58980,89
3517,80813,85
6547,53802,100
3566,68915,100
3567,68915,100
3576,37513,100
3583,17751,100
3587,66840,95
3654,3814,93
3659,65141,100
3686,91873,100
3698,84335,100
3738,31557,89
3763,66237,100
3775,3510,100
3779,82705,100
6829,82705,100
3789,13457,100
3818,39946,100
6893,39946,100
3824,54449,100
3825,54449,100
3847,86736,100
3848,86736,100
3852,88275,88
4349,88275,88
3865,91697,87
6856,91697,87
3875,8797,92
8524,8797,92
3903,49888,97
11963,49888,97
3925,86493,100
3936,75840,100
3956,7015,100
3972,7015,100
4015,27220,100
4016,60763,83
4195,60763,83
4017,69250,94
4026,26959,92
4053,78494,100
4057,23882,100
4063,91348,100
4080,59261,89
4093,219,100
4098,86663,100
4121,53605,100
7271,53605,100
4182,68741,100
5536,68741,100
4208,19208,100
4216,19208,100
4212,75606,100
4267,75606,100
4213,27520,100
4214,18674,100
4217,37175,100
10354,37175,100
4232,53572,100
4233,53572,100
4279,52704,100
4287,28540,90
4288,28540,90
4297,33230,100
4311,44094,85
5500,44094,88
4320,47974,88
4321,91277,94
4327,15550,100
4341,7581,100
4346,91122,100
4406,49693,100
4428,73184,100
6875,73184,100
4480,69520,100
4486,31744,85
4519,79999,100
4532,22165,100
4628,22165,100
4535,10274,100
4546,42636,100
4549,32711,100
5401,32711,100
4562,85328,82
4564,86700,100
4565,4510,89
4566,8831,100
4613,86826,92
5891,86826,92
5379,76045,81
4679,53860,100
4701,92582,92
4702,28732,100
4722,65979,91
4729,79273,88
5609,79273,88
4747,30145,90
6530,30145,90
4750,55656,100
7917,55656,100
4756,38456,95
4760,84960,100
4765,28759,92
6329,28759,92
4773,6658,100
4775,22758,97
4808,43585,100
5860,43585,100
4825,31834,100
5352,31834,100
4847,31714,82
4877,8504,100
8673,8504,100
4906,2411,100
4937,79731,100
6703,79731,100
5117,8740,82
4987,50005,89
8110,50005,93
4991,86119,93
5020,88234,100
5631,93606,86
5050,8073,100
5091,11926,96
5100,38575,100
5110,46855,100
5111,73714,100
8520,73714,100
5125,37247,83
5158,69396,89
5659,69396,89
5159,50194,88
5161,4356,100
8653,4356,100
5175,16642,100
6707,16642,100
5186,68333,85
5202,5558,100
17222,69489,92
19784,69489,92
5237,18170,100
8672,18170,100
5259,81782,100
5802,81782,100
5276,80638,93
5284,80638,86
5285,31869,100
5286,31869,100
14595,43401,100
5313,31975,81
5320,11015,100
5335,14882,100
13327,14882,100
5393,92595,94
6090,92595,94
7897,30443,100
5416,13287,100
5442,56040,100
5466,33649,100
5477,15061,100
5483,89768,100
5493,67590,100
5496,16495,100
5514,46171,100
5522,79300,100
5527,14289,100
5534,55871,100
7311,55871,100
5535,56709,100
7226,56709,100
5539,29279,100
6323,72814,83
6325,72814,83
5547,67882,100
9004,67882,100
5565,27094,100
5580,89215,100
5598,73520,100
5621,47492,100
5655,7125,100
8943,7125,100
5689,77266,100
5692,67927,100
5707,54147,93
10992,54147,100
5722,31636,100
5746,9088,100
9482,9088,100
5764,17983,100
5834,54437,100
5872,40260,100
5898,22342,100
5918,5528,94
5926,5257,100
5947,67571,100
9330,67571,100
5948,88097,100
6514,88097,100
5950,47698,100
7277,47698,100
5951,71554,100
5978,65800,100
5992,89767,95
10551,89767,100
6002,44130,100
6027,68454,100
6393,68454,100
6044,44149,100
7734,44149,100
6062,14103,91
6148,58118,100
6221,41183,100
6223,20395,100
8236,20395,89
